Country Name,Country Code,Region,IncomeGroup,Year,Life Expectancy World Bank,Prevelance of Undernourishment,CO2,Health Expenditure %,Education Expenditure %,Unemployment,Corruption,Sanitation,Injuries,Communicable,NonCommunicable
Moldova,MDA,Europe & Central Asia,Upper middle income,2012,70.581,,8140.00034332275,9.13962078,6.98338985443115,5.57999992370605,3.5,,182086.81,124282.47,1191533.53
Madagascar,MDG,Sub-Saharan Africa,Low income,2012,64.28,29.4,2740.00000953674,3.82249737,2.34067010879517,0.600000023841858,2.5,7.731595239,554903.03,6906885.91,3444239.82
Maldives,MDV,South Asia,Upper middle income,2012,76.664,,1139.99998569489,8.67304802,3.34085988998413,9.47200012207031,3.0,,6550.13,16882.16,50430.12
Mexico,MEX,Latin America & Caribbean,Upper middle income,2012,74.966,4.6,486450.012207031,5.66522121,5.10309982299805,4.8899998664856,,38.56730401,4418153.67,4229085.36,21118932.18
Marshall Islands,MHL,East Asia & Pacific,Upper middle income,2012,,,140.000000596046,14.78048515,15.5900001525879,,3.5,,2651.39,4629.69,13320.97
North Macedonia,MKD,Europe & Central Asia,Upper middle income,2012,74.90243902439026,3.7,9050.00019073486,6.61468363,,31.0200004577637,,12.63115036,57824.51,37192.14,618848.71
Mali,MLI,Sub-Saharan Africa,Low income,2012,56.135,3.9,3109.99989509583,3.7521615,3.47949004173279,6.65000009536743,3.0,14.26768035,670394.26,10357571.28,2733586.8
Malta,MLT,Middle East & North Africa,High income,2012,80.74634146341464,2.5,2720.00002861023,8.37802982,6.34545993804932,6.19999980926514,,91.86797469,8873.48,5540.22,101312.91
Myanmar,MMR,East Asia & Pacific,Lower middle income,2012,64.453,7.1,11960.000038147,2.41021132,1.60000002384186,0.753000020980835,,61.00058701,1998823.19,7797628.22,11844089.31
Montenegro,MNE,Europe & Central Asia,Upper middle income,2012,76.2,2.5,2329.99992370605,8.29550457,,19.9699993133545,,36.66026671,21520.08,8651.08,175871.48
Mongolia,MNG,East Asia & Pacific,Lower middle income,2012,68.217,12.5,17139.9993896484,3.85493326,5.19520998001099,3.90000009536743,3.5,44.26673656,173876.54,221033.83,714912.91
Northern Mariana Islands,MNP,East Asia & Pacific,High income,2012,,,,,,,,,1685.68,1359.83,11929.32
Mozambique,MOZ,Sub-Saharan Africa,Low income,2012,53.931,21.0,3680.0000667572,5.24640608,5.67216014862061,3.29800009727478,3.0,,905584.98,14069305.36,3823496.66
Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2012,63.079,7.9,2730.00001907349,2.64919353,2.15821003913879,9.85999965667725,2.5,,108836.96,743968.61,469608.4
Mauritius,MUS,Sub-Saharan Africa,Upper middle income,2012,73.86341463414635,4.9,3730.00001907349,4.27675056,3.41820001602173,7.46999979019165,,,30661.29,39428.52,319023.31
Malawi,MWI,Sub-Saharan Africa,Low income,2012,58.629,14.0,949.999988079071,8.47898579,,5.9520001411438,3.0,22.19137194,410318.43,6071111.0,2217410.86
Malaysia,MYS,East Asia & Pacific,Upper middle income,2012,74.877,3.3,205809.997558594,3.45786357,5.73902988433838,3.09999990463257,,70.84699981,743903.68,1181791.14,4694473.58
Namibia,NAM,Sub-Saharan Africa,Upper middle income,2012,59.387,23.5,3529.99997138977,9.26659298,,16.7700004577637,,,95206.65,571980.48,331121.25
Niger,NER,Sub-Saharan Africa,Low income,2012,58.79,,1889.99998569489,4.30732203,3.1868200302124,2.1800000667572,3.0,12.84800105,628478.34,11407312.96,2544286.92
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2012,51.786,9.1,95339.9963378906,3.35984278,,3.74200010299683,3.0,26.05075831,4994726.03,92772069.15,27609123.96
Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2012,72.951,19.0,4690.00005722046,7.48836899,,5.21000003814697,2.5,,168189.83,250173.1,923510.54
Netherlands,NLD,Europe & Central Asia,High income,2012,81.10487804878049,2.5,157470.001220703,10.53905964,5.4102201461792,5.82000017166138,,97.47306851,321784.83,197577.55,3925586.72
Norway,NOR,Europe & Central Asia,High income,2012,81.45121951219514,2.5,38490.0016784668,8.77787876,7.37470006942749,3.11999988555908,,62.61814245,121060.55,58589.07,1126723.59
Nepal,NPL,South Asia,Lower middle income,2012,68.426,7.7,6000.0,4.49078512,3.29008007049561,2.32999992370605,3.0,30.74644232,841036.28,3739562.67,4902448.82
Nauru,NRU,East Asia & Pacific,High income,2012,,,39.9999991059303,9.21772385,,,,,686.79,1114.32,2618.0
New Zealand,NZL,East Asia & Pacific,High income,2012,81.15609756097562,2.5,32110.0006103516,9.65163612,7.15993022918701,6.92999982833862,,81.09930065,151165.09,47331.23,914631.3
Oman,OMN,Middle East & North Africa,High income,2012,76.149,6.6,60549.9992370605,2.5522778,,3.67899990081787,,,181404.1,99324.53,497515.02
Pakistan,PAK,South Asia,Lower middle income,2012,65.849,14.7,143809.997558594,2.35939932,2.13628005981445,1.84700000286102,2.5,,5802104.54,53233829.41,35019531.23
Panama,PAN,Latin America & Caribbean,High income,2012,77.188,8.4,10460.000038147,6.56412029,,2.38899993896484,,,128115.28,162246.62,585275.16
Peru,PER,Latin America & Caribbean,Upper middle income,2012,74.981,6.7,48119.9989318848,4.74023867,2.92276000976563,3.24000000953674,,33.89185843,893898.59,1764321.12,4522742.99
Philippines,PHL,East Asia & Pacific,Lower middle income,2012,70.149,12.1,86180.0003051758,4.1770916,,3.5,,51.35972448,2977028.72,9204021.71,18184709.94
Palau,PLW,East Asia & Pacific,Upper middle income,2012,,,219.999998807907,11.58289433,7.65000009536743,,,,1029.44,1091.9,5540.14
Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,2012,62.604,24.0,4889.9998664856,2.66693544,,2.54399991035461,3.0,,388891.77,1856184.92,1636188.92
Poland,POL,Europe & Central Asia,High income,2012,76.74634146341464,2.5,303350.006103516,6.22393656,4.82954978942871,10.0900001525879,,87.03980893,1533666.55,559843.9,10457618.21
Puerto Rico,PRI,Latin America & Caribbean,High income,2012,78.84758536585366,,,,,14.5,,32.51191086,130036.74,92246.93,856327.83
Portugal,PRT,Europe & Central Asia,High income,2012,80.37317073170732,2.5,48220.0012207031,9.65393162,4.94940996170044,15.5299997329712,,71.23466536,235332.36,197276.06,2852932.5
Paraguay,PRY,Latin America & Caribbean,Upper middle income,2012,73.068,7.2,5179.99982833862,6.52922678,,4.09000015258789,,54.29749062,209894.88,297126.03,1026846.54
Qatar,QAT,Middle East & North Africa,High income,2012,79.399,,75080.0018310547,1.74822152,3.50744009017944,0.479999989271164,,82.7,76766.92,26937.74,237577.34
Romania,ROU,Europe & Central Asia,High income,2012,74.41219512195123,2.5,81849.9984741211,4.73353195,2.96379995346069,6.78999996185303,,66.3035304,758695.25,448434.32,6376646.98
Rwanda,RWA,Sub-Saharan Africa,Low income,2012,65.438,34.5,750.0,8.06890869,4.4235200881958,1.11800003051758,3.5,,428090.7,2630183.99,1551004.86
Saudi Arabia,SAU,Middle East & North Africa,High income,2012,74.254,5.4,492470.001220703,4.01962376,,5.51999998092651,,49.39906528,1792308.07,686517.27,4416631.08
Sudan,SDN,Sub-Saharan Africa,Low income,2012,63.542,13.5,15800.0001907349,5.68827009,,17.4549999237061,1.5,,1409929.05,6231287.6,6470355.32
Senegal,SEN,Sub-Saharan Africa,Lower middle income,2012,65.448,11.9,7449.99980926514,4.26687956,4.77698993682861,9.4379997253418,3.5,18.97369368,297815.94,3579299.05,1886908.86
Singapore,SGP,East Asia & Pacific,High income,2012,81.99512195121952,,43689.998626709,3.32783675,3.07085990905762,3.72000002861023,,100.0,88049.57,76258.57,757595.3
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,2012,71.296,16.5,349.999994039536,4.99881887,8.0870304107666,1.05499994754791,3.0,,36013.07,98601.36,158281.02
Sierra Leone,SLE,Sub-Saharan Africa,Low income,2012,51.018,24.3,860.000014305115,10.59041977,2.87204003334045,4.39799976348877,3.0,11.91794768,271775.55,3717277.13,1228975.45
El Salvador,SLV,Latin America & Caribbean,Lower middle income,2012,71.692,10.7,6769.99998092651,7.53931999,3.7124400138855,3.83999991416931,,,518643.63,249327.78,1052337.24
San Marino,SMR,Europe & Central Asia,High income,2012,,,,7.95256329,,,,70.3715,684.45,346.75,7322.71
Somalia,SOM,Sub-Saharan Africa,Low income,2012,54.713,65.9,629.999995231628,,,18.9740009307861,,24.60296685,1037133.09,8807091.92,2458187.34
Serbia,SRB,Europe & Central Asia,Upper middle income,2012,74.83658536585368,2.6,45790.0009155273,9.32176399,4.16420984268188,24.0,,19.19874028,286496.73,120970.69,2925758.07
South Sudan,SSD,Sub-Saharan Africa,Low income,2012,55.791,,1419.99995708466,,,12.1979999542236,2.0,,393912.47,4856688.51,1335759.4
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,2012,68.306,13.3,119.999997317791,6.47629499,6.33950996398926,13.5900001525879,3.5,25.71140334,3597.16,24466.1,27950.51
Suriname,SUR,Latin America & Caribbean,Upper middle income,2012,70.851,7.4,2440.00005722046,4.58755207,,8.10000038146973,,27.86895969,23164.05,38588.13,115065.26
Slovenia,SVN,Europe & Central Asia,High income,2012,80.12439024390244,2.5,15119.9998855591,8.71509933,5.62023019790649,8.84000015258789,,52.82915133,89844.64,22341.9,501986.72
Sweden,SWE,Europe & Central Asia,High income,2012,81.7048780487805,2.5,42139.9993896484,10.73515224,7.5369701385498,7.98000001907349,,94.15444583,233071.01,99974.06,2290824.87
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,2012,49.862,16.2,680.000007152557,7.82028151,,25.1490001678467,,,71010.85,570250.01,199316.31
Seychelles,SYC,Sub-Saharan Africa,High income,2012,74.27560975609757,,430.000007152557,5.73247576,2.61392998695374,,,,2727.74,4364.39,20826.86
Chad,TCD,Sub-Saharan Africa,Low income,2012,51.928,25.4,1860.00001430511,3.85607743,2.20615005493164,1.00600004196167,2.0,9.047280285,516302.81,8341857.37,2012701.21
Togo,TGO,Sub-Saharan Africa,Low income,2012,58.661,19.4,2240.00000953674,4.80786562,4.71920013427734,2.03399991989136,2.5,7.742055644,230228.19,2624143.03,1011255.29
Thailand,THA,East Asia & Pacific,Upper middle income,2012,74.992,8.8,250679.992675781,3.5229404,4.53670978546143,0.579999983310699,,23.2398738,2716802.77,2650923.91,13412205.93
Tajikistan,TJK,Europe & Central Asia,Lower middle income,2012,69.34,,3019.99998092651,5.98185873,4.01803016662598,9.57600021362305,2.5,,233011.74,814230.89,1453465.05
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,2012,67.167,4.3,69010.0021362305,4.77595139,3.04924988746643,4.08599996566772,,,137043.46,371187.63,1032618.68
Tonga,TON,East Asia & Pacific,Upper middle income,2012,70.242,,109.999999403954,5.0140667,,2.06599998474121,3.5,36.14073249,2224.86,5958.72,19830.47
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,2012,72.382,6.7,21520.0004577637,4.87719965,4.54982995986938,3.72000002861023,,,55815.09,49592.14,312705.65
Tunisia,TUN,Middle East & North Africa,Lower middle income,2012,75.376,3.0,27790.0009155273,6.6064229,5.95086002349854,17.6299991607666,,69.98637881,305014.09,315127.54,2076828.02
Tuvalu,TUV,East Asia & Pacific,Upper middle income,2012,,,9.99999977648258,15.32846642,,,3.0,6.659141442,455.48,671.8,3042.93
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,2012,60.47,23.2,9869.99988555908,5.01779366,3.4709300994873,3.2279999256134,3.0,18.99554088,1393313.64,16794202.08,7477715.31
Uganda,UGA,Sub-Saharan Africa,Low income,2012,59.017,,3779.99997138977,6.10853958,1.79746997356415,3.54999995231628,2.0,,982126.22,13742252.41,4529091.48
Ukraine,UKR,Europe & Central Asia,Lower middle income,2012,70.94414634146342,2.5,277109.985351563,7.11665535,6.44269990921021,7.53000020980835,,56.99066912,2206146.53,1369074.68,16558845.1
Uruguay,URY,Latin America & Caribbean,High income,2012,77.004,2.5,8520.00045776367,8.0675621,,6.44999980926514,,,138621.59,82595.26,827044.3
United States,USA,North America,High income,2012,78.74146341463415,2.5,4956060.05859375,16.17543411,,8.06999969482422,,98.2352578,9300454.25,4839113.48,83800975.21
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2012,70.155,2.5,113139.999389648,5.45723581,6.39522981643677,4.90000009536743,2.0,,1046763.64,2375124.42,6292295.35
Vietnam,VNM,East Asia & Pacific,Lower middle income,2012,74.958,9.2,155520.004272461,5.00178242,5.53328990936279,1.02999997138977,3.0,,3164890.14,4169813.69,16727175.25
Vanuatu,VUT,East Asia & Pacific,Lower middle income,2012,69.421,7.4,119.999997317791,3.9356277,,1.85199999809265,3.5,,11318.49,27274.5,58051.91
Samoa,WSM,East Asia & Pacific,Lower middle income,2012,72.136,4.0,200.000002980232,5.07944012,5.15999984741211,8.75,4.0,48.06493129,6966.62,8680.42,39794.95
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2012,60.06,3.9,426779.998779297,8.77310753,5.52323007583618,24.7299995422363,,,3167744.13,17267220.16,9670388.37
Zambia,ZMB,Sub-Saharan Africa,Low income,2012,58.502,,4030.00020980835,3.93052912,4.19999980926514,7.84999990463257,3.0,,463128.61,5845327.0,2191035.35
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,2012,55.032,,12010.0002288818,6.91835356,6.07020998001099,5.15299987792969,1.5,28.05442527,538461.92,5658194.13,2073488.75
Afghanistan,AFG,South Asia,Low income,2013,62.525,20.7,5989.99977111816,8.80594063,3.45445990562439,11.1929998397827,2.0,,2807904.86,6813189.19,6799914.37
Angola,AGO,Sub-Saharan Africa,Lower middle income,2013,58.054,14.3,26959.9990844727,2.73282766,4.43894958496094,7.36600017547607,2.5,,1215812.93,8611584.35,3654037.29
Albania,ALB,Europe & Central Asia,Upper middle income,2013,77.554,5.0,4440.00005722046,5.38561106,3.53929996490479,15.8699998855591,,45.56157447,79780.26,61591.37,584989.5
Andorra,AND,Europe & Central Asia,High income,2013,,,479.999989271164,6.15502787,2.50616002082825,,,99.99999528,1880.47,763.11,16424.38
United Arab Emirates,ARE,Middle East & North Africa,High income,2013,76.903,7.1,184470.001220703,3.59299517,,2.04399991035461,,87.78226429,375315.67,118938.93,1264983.47
Argentina,ARG,Latin America & Caribbean,Upper middle income,2013,75.756,2.6,183250.0,9.78097343,5.43661022186279,7.09999990463257,,50.61825328,1458094.44,1487174.67,8906865.36
Armenia,ARM,Europe & Central Asia,Upper middle income,2013,74.056,3.2,5500.0,10.32344532,2.65018010139465,16.1800003051758,3.5,58.46433021,82888.24,79985.07,769111.51
American Samoa,ASM,East Asia & Pacific,Upper middle income,2013,,,,,,,,,1602.89,1960.59,12256.06
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,2013,76.218,,469.999998807907,5.50909281,,,,,2179.84,2469.44,17595.18
Australia,AUS,East Asia & Pacific,High income,2013,82.14878048780488,2.5,380279.998779297,8.76116371,5.22923994064331,5.65999984741211,,67.49110673,672344.84,208087.64,4721750.29
Austria,AUT,Europe & Central Asia,High income,2013,81.13658536585366,2.5,65750.0,10.28574944,5.54711008071899,5.32999992370605,,99.63907975,221039.53,72469.03,2170714.25
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,2013,71.768,2.5,30940.0005340576,3.03672314,2.44213008880615,4.96999979019165,,24.84187106,240576.8,640168.09,2239681.23
Burundi,BDI,Sub-Saharan Africa,Low income,2013,59.148,,389.999985694885,8.53728485,5.99535989761353,1.57799994945526,2.0,,483446.5,3869111.82,1464415.43
Belgium,BEL,Europe & Central Asia,High income,2013,80.58780487804879,2.5,96589.9963378906,10.56133938,6.63052988052368,8.43000030517578,,82.65476737,378210.24,167005.65,2790129.6
Benin,BEN,Sub-Saharan Africa,Lower middle income,2013,60.092,7.5,4679.99982833862,2.85861206,3.3275101184845,2.28699994087219,3.5,,380523.72,4454652.08,1680437.81
Burkina Faso,BFA,Sub-Saharan Africa,Low income,2013,58.937,11.8,3130.00011444092,5.56331158,4.08343982696533,4.04699993133545,3.5,,780010.74,9832252.31,3405841.19
Bangladesh,BGD,South Asia,Lower middle income,2013,70.93,15.0,60599.9984741211,2.65446854,1.96616005897522,4.42999982833862,2.5,31.57950162,3502632.64,15514496.01,24678300.55
Bulgaria,BGR,Europe & Central Asia,Upper middle income,2013,74.8609756097561,3.2,39659.9998474121,7.16768599,4.05822992324829,12.9399995803833,,58.61381858,270838.27,125555.73,2858919.46
Bahrain,BHR,Middle East & North Africa,High income,2013,76.484,,28850.0003814697,4.30853891,2.47689008712769,1.18400001525879,,83.95246578,29657.62,19242.15,194181.23
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,2013,76.569,2.5,21850.0003814697,9.44886494,,27.4899997711182,3.0,31.59672788,114361.05,50702.92,994558.23
Belarus,BLR,Europe & Central Asia,Upper middle income,2013,72.47073170731707,2.5,59990.0016784668,5.69559479,5.0094199180603,6.00600004196167,,77.7751513,553105.47,172739.42,3199517.31
Belize,BLZ,Latin America & Caribbean,Upper middle income,2013,73.452,7.4,460.00000834465,5.65393209,6.42537021636963,8.35000038146973,,,16645.07,19096.44,54208.74
Bermuda,BMU,North America,High income,2013,80.57243902439025,,,,,,,,1237.83,1174.46,14809.78
Bolivia,BOL,Latin America & Caribbean,Lower middle income,2013,69.468,16.5,18739.9997711182,5.57465124,7.57999992370605,2.44000005722046,3.5,42.81789635,391072.36,1188492.09,2000513.57
Brazil,BRA,Latin America & Caribbean,Upper middle income,2013,74.483,2.8,486839.996337891,7.97659969,5.8388500213623,6.98000001907349,,42.06269659,10091101.27,10463191.61,42962136.88
Barbados,BRB,Latin America & Caribbean,High income,2013,78.633,4.4,1440.00005722046,7.49560881,5.14899015426636,11.5500001907349,,,6801.89,9382.96,72466.86
Bhutan,BTN,South Asia,Lower middle income,2013,69.662,,670.000016689301,3.70787191,5.72275018692017,2.86999988555908,4.5,63.66085999,21032.16,81837.57,125047.11
Botswana,BWA,Sub-Saharan Africa,Upper middle income,2013,64.976,19.7,5420.00007629395,6.22438812,,19.4009990692139,,,118664.07,644107.74,376913.69
Central African Republic,CAF,Sub-Saharan Africa,Low income,2013,49.371,40.2,119.999997317791,4.95162487,2.6382143497467,5.51599979400635,2.5,16.0545444,673263.38,3487458.4,935570.39
Canada,CAN,North America,High income,2013,81.7487804878049,2.5,555659.973144531,10.40513706,,7.07000017166138,,82.02636889,864454.58,417926.69,7649399.15
Switzerland,CHE,Europe & Central Asia,High income,2013,82.79756097560977,2.5,43529.9987792969,10.46214485,4.8690299987793,4.75,,99.62673767,214059.57,80597.96,1858931.39
Chile,CHL,Latin America & Caribbean,High income,2013,79.349,3.1,83000.0,7.44478321,4.52942991256714,6.21000003814697,,67.83556426,501882.49,301047.21,3354244.48
China,CHN,East Asia & Pacific,Upper middle income,2013,75.321,2.5,9984570.3125,4.71490669,3.85250997543335,4.59000015258789,,45.29026847,37905717.62,24935273.19,299286678.6
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2013,54.906,9.9,8689.9995803833,3.71776819,3.45860004425049,4.25,3.0,,776749.53,10237887.79,3449697.49
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2013,56.576,5.2,7550.00019073486,3.78499365,2.6554799079895,3.67499995231628,2.5,,871207.01,10125119.15,3764509.61
Colombia,COL,Latin America & Caribbean,Upper middle income,2013,76.105,8.9,76860.0006103516,7.01724052,4.87855005264282,9.05000019073486,,17.25773154,2104774.22,1547554.23,7249130.14
Comoros,COM,Sub-Saharan Africa,Lower middle income,2013,62.922,,189.999997615814,5.09434605,2.3827600479126,7.75799989700317,2.5,,19968.17,152718.9,104316.33
